datetime,inflow_temp,airtemp1day,airtemp2days,airtemp3days,airtemp4days,airtemp5days,airtemp6days,airtemp7days
2016-10-12,11.53864583,10.87683125,9.66572395833333,9.74097291666667,10.4772369791667,11.56439375,12.1298138888889,12.1750449404762
2016-10-13,12.66725532,13.23659375,12.0567125,10.8560138888889,10.614878125,11.0291083333333,11.84309375,12.287925297619
2016-10-14,11.76254167,9.40038541666667,11.3184895833333,11.1712701388889,10.4921067708333,10.3719795833333,10.7576545138889,11.4941354166667
2016-10-15,11.4730625,11.2577145833333,10.32905,11.29823125,11.19288125,10.6452283333333,10.5196020833333,10.8290916666667
2016-10-16,13.04022917,14.62965625,12.9436854166666,11.7625854166667,12.1310875,11.88023625,11.3092996527778,11.1067526785714
2016-10-17,14.92041667,17.2778375,15.953746875,14.3884027777778,13.1413984375,13.1604375,12.7798364583333,12.1619479166667
2016-10-18,15.736125,17.8770958333333,17.5774666666667,16.5948631944444,15.2605760416666,14.0885379166667,13.9465472222222,13.5080163690476
2016-10-19,16.79120833,19.5525791666667,18.7148375,18.2358375,17.3342921875,16.1189766666667,14.9992114583333,14.7474089285714
2016-10-20,17.85691667,20.4740166666667,20.0132979166667,19.3012305555556,18.7953822916667,17.9622370833333,16.8448166666667,15.7813264880952
2016-10-21,17.53257778,17.49083125,18.9824239583333,19.1724756944445,18.8486307291667,18.5344720833333,17.8836694444445,16.9371044642857
2016-10-22,NA,10.2002291666667,13.8455302083334,16.0550256944445,16.9294140625,17.1189504166667,17.1454315972222,16.7860351190476
2016-10-23,NA,10.2024375,10.2013333333334,12.6311659722222,14.5918786458334,15.58401875,15.9661982638889,16.1535752976191
2016-10-24,NA,14.12053125,12.161484375,11.5077326388889,13.0035072916667,14.4976091666667,15.3401041666667,15.7025315476191
2016-10-25,NA,9.25342708333333,11.6869791666667,11.1921319444444,10.94415625,12.25349125,13.6235788194445,14.4705788690476
2016-10-26,NA,6.67704791666667,7.9652375,10.0170020833333,10.0633609375,10.0907345833333,11.3240840277778,12.6312172619048
2016-10-27,NA,9.11343125,7.89523958333333,8.34796875,9.791109375,9.873375,9.92785069444445,11.0082764880952
2016-10-28,NA,10.65225,9.882840625,8.81424305555556,8.9240390625,9.9633375,10.0031875,10.0313363095238
2016-10-29,NA,11.36515,11.0087,10.37694375,9.45196979166667,9.41226125,10.1969729166667,10.1977535714286
2016-10-30,NA,18.82120625,15.093178125,13.61286875,12.488009375,11.3258170833333,10.98041875,11.42900625
2016-10-31,NA,11.6962208333333,15.2587135416666,13.9608590277778,13.1337067708333,12.3296516666667,11.3875510416667,11.0826761904762
2016-11-01,10.77879167,10.3166875,11.0064541666666,13.6113715277778,13.0498161458333,12.5703029166667,11.9941576388889,11.2345705357143
2016-11-02,12.11829787,14.3360520833333,12.3263697916667,12.1163201388889,13.7925416666667,13.3070633333333,12.8645944444444,12.3287139880952
2016-11-03,13.962875,17.5111854166667,15.92361875,14.0546416666667,13.4650364583333,14.5362704166667,14.0077503472222,13.5283931547619
2016-11-04,13.06895833,11.7772604166667,14.6442229166667,14.5414993055556,13.4852963541667,13.12748125,14.0764354166667,13.6891089285714
2016-11-05,9.887958333,7.656175,9.71671770833335,12.3148736111111,12.8201682291667,12.3194720833333,12.215596875,13.1592553571429
2016-11-06,9.654291667,9.49098958333333,8.57358229166667,9.64147500000001,11.6089026041667,12.1543325,11.8480583333333,11.8263672619048
2016-11-07,9.006444444,7.08255531914894,8.28677245124114,8.07657330082742,9.00174507978724,10.7036331471631,11.3090363031915,11.1672721884499
2016-11-08,8.374291667,8.45294166666667,7.7677484929078,8.34216218971631,8.17066539228724,8.89198439716313,10.3285179004137,10.9010227836879
2016-11-09,10.591875,11.0827395833333,9.76784062499998,8.87274552304964,9.02730653812056,8.75308023049645,9.25711026152482,10.4362638551165
2016-11-10,8.990729167,7.65603333333333,9.36938645833331,9.0639048611111,8.56856747562056,8.75305189716311,8.57023908096926,9.02838498606889
2016-11-11,8.672479167,10.6797666666667,9.16790000000001,9.80617986111111,9.4678703125,8.99080731382979,9.07417102541371,8.87160016464032
2016-11-12,7.0660625,4.23390416666667,7.45683541666669,7.52323472222223,8.4131109375,8.42107708333333,8.19799012263593,8.38270433130699
2016-11-13,5.491270833,3.91881875,4.07636145833333,6.27749652777779,6.62213072916667,7.5142525,7.67070069444445,7.58667992654509
2016-11-14,5.890125,5.00899583333333,4.46390729166666,4.38723958333333,5.96037135416667,6.29950375000001,7.09670972222222,7.29045714285714
2016-11-15,7.9060625,7.54267083333333,6.27583333333333,5.49016180555555,5.17609739583333,6.27683125000001,6.50669826388889,7.16041845238095
2016-11-16,7.507875,7.47782083333333,7.51024583333333,6.67649583333333,5.9870765625,5.63644208333333,6.47699618055556,6.64543005952381
2016-11-17,7.832541667,7.12074375,7.29928229166666,7.38041180555555,6.7875578125,6.21381,5.88382569444444,6.56896011904762
2016-11-18,7.605520833,8.62276458333333,7.87175416666667,7.74044305555555,7.691,7.15459916666666,6.61530243055555,6.27510267857143
2016-11-19,8.5294375,9.35634375,8.98955416666666,8.36661736111111,8.14441822916666,8.02406875,7.52155659722222,7.00687976190476
2016-11-20,5.646104167,2.7566875,6.056515625,6.91193194444444,6.96413489583333,7.06687208333333,7.146171875,6.84086101190476
2016-11-21,3.265,0.759885416666667,1.75828645833333,4.29097222222222,5.3739203125,5.723285,6.01570763888889,6.23384523809524
2016-11-22,2.454916667,0.318575,0.539230208333333,1.27838263888889,3.29787291666667,4.36285125,4.8225,5.20183154761905
2016-11-23,2.580729167,1.11989583333333,0.719235416666665,0.732785416666666,1.2387609375,2.8622775,3.82235868055555,4.29355654761905
2016-11-24,5.027229167,7.54319583333333,4.33154583333333,2.99388888888889,2.43538802083333,2.49964791666667,3.64243055555555,4.35390684523809
2016-11-25,6.966166667,8.99036666666667,8.26678125,5.88448611111111,4.49300833333333,3.74638375,3.581434375,4.40642142857143
2016-11-26,7.0349375,5.96435416666667,7.47736041666667,7.49930555555556,5.904453125,4.7872775,4.11604548611111,3.92185148809524
2016-11-27,5.002854167,3.1867125,4.57553333333334,6.04714444444445,6.42115729166667,5.360905,4.52051666666667,3.98328363095238
2016-11-28,4.341125,3.19985625,3.193284375,4.11697430555556,5.33532239583333,5.77689708333333,5.00073020833333,4.33185089285714
2016-11-29,6.615958333,9.17771875,6.1887875,5.18809583333333,5.38216041666667,6.10380166666667,6.34370069444445,5.59744285714286
2016-11-30,8.554291667,10.1413229166667,9.65952083333335,7.50629930555557,6.42640260416668,6.33399291666667,6.77672187500001,6.88621815476191
2016-12-01,8.919270833,8.72086666666667,9.43109479166668,9.34663611111112,7.80994114583334,6.88529541666667,6.73180520833334,7.0544568452381
2016-12-02,7.11125,5.83185833333333,7.2763625,8.23134930555557,8.46794166666668,7.41432458333334,6.70972256944445,6.60324136904762
2016-12-03,5.822270833,4.52428125,5.17806979166667,6.35900208333333,7.30458229166667,7.67920958333334,6.93265069444445,6.39751666666667
2016-12-04,4.43325,1.53131458333333,3.02779791666666,3.96248472222222,5.15208020833333,6.14992875000001,6.65456041666667,6.16103125
2016-12-05,5.334104167,4.86086041666667,3.1960875,3.63881875,4.18707864583333,5.09383625,5.93508402777778,6.39831755952381
2016-12-06,5.4748125,2.75401875,3.80743958333333,3.04873125,3.41761875,3.90046666666667,4.70386666666667,5.48064613095239
2016-12-07,NA,3.70654791666667,3.23028333333334,3.77380902777778,3.21318541666667,3.47540458333333,3.868146875,4.56139255952381
2016-12-08,4.917125,1.72783958333333,2.71719375,2.72946875,3.26231666666667,2.91611625,3.18414375,3.56238869047619
2016-12-09,2.521791667,-1.49316875,0.117335416666665,1.31373958333333,1.673809375,2.31121958333333,2.18123541666667,2.51595625
2016-12-10,1.418791667,-2.51105625,-2.0021125,-0.75879513888889,0.357540625,0.83683625,1.50750694444445,1.51090803571429
2016-12-11,0.680479167,-3.15013333333333,-2.83059479166667,-2.38478611111111,-1.3566296875,-0.343994166666666,0.172341319444445,0.842129761904763
2016-12-12,2.593916667,3.39740208333333,0.123634375,-0.754595833333333,-0.9392390625,-0.405823333333334,0.279571875,0.633064285714286
2016-12-13,3.164125,1.61511458333333,2.50625833333333,0.620794444444443,-0.162168229166668,-0.428368333333334,-0.0690003472222234,0.47036369047619
2016-12-14,3.026666667,1.38271041666667,1.4989125,2.13174236111111,0.8112734375,0.1468075,-0.126521875,0.138386904761904
2016-12-15,1.140145833,-4.37073125,-1.49401041666667,-0.457635416666667,0.506123958333332,-0.2251275,-0.606115625,-0.7328375
2016-12-16,0.075458333,-8.71535625,-6.54304375,-3.90112569444444,-2.522065625,-1.33817208333333,-1.640165625,-1.76457857142857
2016-12-17,0.094333333,-1.09664375,-4.906,-4.72757708333333,-3.20000520833333,-2.23698125,-1.29791736111111,-1.56251964285714
2016-12-18,1.783854167,8.58815416666667,3.74575520833333,-0.40794861111111,-1.39864427083333,-0.842373333333332,-0.432792013888888,0.114378571428571
2016-12-19,1.51025,-1.64374375,3.47220520833333,1.94925555555556,-0.716897395833332,-1.44766416666667,-0.975935069444443,-0.605785119047619
2016-12-20,0.203041667,-3.68073333333333,-2.66223854166666,1.08789236111111,0.541758333333335,-1.30966458333333,-1.81984236111111,-1.36233482142857
2016-12-21,0.126895833,0.125385416666667,-1.77767395833333,-1.73303055555555,0.847265625000002,0.458483750000001,-1.07048958333333,-1.54195267857143
2016-12-22,1.480104167,4.48892291666667,2.30715416666667,0.311191666666669,-0.177542187499998,1.57559708333334,1.13022361111111,-0.276287797619046
2016-12-23,1.4608125,0.7496625,2.61929270833334,1.78799027777778,0.420809375000002,0.00789875000000146,1.43794131944445,1.07585773809524
2016-12-24,3.2735625,5.25468541666667,3.00217395833334,3.49775694444445,2.6546640625,1.38758458333334,0.882363194444446,1.98319047619048
2016-12-25,3.930229167,3.49317291666667,4.37392916666667,3.16584027777778,3.4966109375,2.82236583333334,1.73851597222222,1.25533601190476
2016-12-26,4.66925,4.7818625,4.13751770833333,4.50990694444445,3.56984583333334,3.75366125,3.14894861111111,2.17327976190476
2016-12-27,7.0588125,12.5193520833333,8.65060729166665,6.93146249999999,6.51226822916666,5.35974708333333,5.21460972222222,4.48757767857143
2016-12-28,4.758,2.73015416666667,7.62475312499999,6.67712291666666,5.88113541666666,5.75584541666666,4.92148159722222,4.8596875
2016-12-29,3.635833333,3.56416666666667,3.14716041666667,6.27122430555555,5.89888385416666,5.41774166666666,5.390565625,4.72757946428571
2016-12-30,2.639958333,1.5801625,2.57216458333333,2.62482777777778,5.09845885416666,5.03513958333333,4.77814513888888,4.84622232142857
2016-12-31,1.314625,-0.00462291666666667,0.787769791666667,1.71323541666667,1.96746510416667,4.07784249999999,4.19517916666666,4.09489255952381
2017-01-01,3.296104167,5.61427916666667,2.804828125,2.39660625,2.68849635416667,2.69682791666667,4.33391527777777,4.39790773809523
2017-01-02,4.373625,4.83671041666667,5.22549479166667,3.48212222222222,3.00663229166667,3.11813916666667,3.053475,4.4057431547619
2017-01-03,5.067270833,3.87724791666667,4.35697916666667,4.77607916666667,3.58090364583334,3.18075541666667,3.24465729166667,3.1711568452381
2017-01-04,5.825354167,6.56675833333333,5.222003125,5.09357222222222,5.22374895833333,4.17807458333333,3.74508923611111,3.71924315476191
2017-01-05,NA,-1.67383958333333,2.446459375,2.92338888888889,3.40171927083333,3.84423125,3.20275555555556,2.97095654761905
2017-01-06,NA,-3.58840416666667,-2.631121875,0.434838194444443,1.295440625,2.00369458333333,2.60545868055556,2.23258988095238
2017-01-07,NA,-7.59594166666667,-5.59217291666667,-4.28606180555556,-1.57285677083333,-0.482835833333334,0.403755208333333,1.14811577380952
2017-01-08,NA,-10.1295645833333,-8.86275312499999,-7.10463680555555,-5.74693749999999,-3.28419833333333,-2.09062395833333,-1.10100476190476
2017-01-09,NA,-10.1897229166667,-10.15964375,-9.30507638888889,-7.87590833333334,-6.63549458333333,-4.43511909722222,-3.2476380952381
2017-01-10,-0.0071875,-5.91575,-8.05273645833335,-8.7450125,-8.45774479166667,-7.48387666666667,-6.51553715277778,-4.64663779761905
2017-01-11,0.027,3.96119166666667,-0.977279166666665,-4.04809375000001,-5.56846145833333,-5.9739575,-5.57636527777778,-5.01886160714286
2017-01-12,0.143395833,10.7252354166667,7.34321354166669,2.92355902777779,-0.354761458333332,-2.30972208333333,-3.19075868055555,-3.24756517857142
2017-01-13,4.05325,9.17063958333333,9.94793750000002,7.95235555555557,4.48532916666668,1.55031875,-0.396328472222217,-1.42484464285714
2017-01-14,3.181,1.48844166666667,5.329540625,7.12810555555557,6.33637708333334,3.88595166666667,1.54000590277778,-0.12707559523809
2017-01-15,3.554729167,2.3445375,1.91648958333333,4.33453958333333,5.93221354166668,5.53800916666667,3.62904930555556,1.65493898809524
2017-01-16,4.012520833,3.39539583333333,2.86996666666666,2.40945833333333,4.09975364583333,5.42485000000001,5.18090694444445,3.59567023809524
2017-01-17,5.056770833,5.28891041666667,4.342153125,3.67628125,3.12932135416667,4.337585,5.40219340277778,5.19633601190477
2017-01-18,5.751583333,6.53531666666667,5.91211354166667,5.07320763888889,4.39104010416667,3.81052041666667,4.70387361111111,5.56406815476191
2017-01-19,5.064729167,4.23009375,5.38270520833334,5.35144027777778,4.86242916666667,4.35885083333333,3.88044930555556,4.63619077380952
2017-01-20,5.069458333,5.44695,4.838521875,5.40412013888889,5.37531770833333,4.97933333333333,4.54020069444444,4.10423511904762
2017-01-21,5.879604167,5.93222083333333,5.68958541666666,5.20308819444444,5.5361453125,5.48669833333333,5.13814791666667,4.73906071428571
2017-01-22,6.986583333,7.34459375,6.63840729166666,6.24125486111111,5.73846458333333,5.897835,5.79634756944445,5.45335446428571
2017-01-23,6.462708333,5.28126458333333,6.31292916666666,6.18602638888889,6.00125729166666,5.64702458333333,5.79507326388889,5.72276428571429
2017-01-24,5.3081875,2.91415,4.09770729166666,5.18000277777778,5.36805729166667,5.38383583333333,5.19154548611111,5.38351279761905
2017-01-25,5.961666667,6.321425,4.6177875,4.83894652777778,5.46535833333333,5.55873083333333,5.54010069444444,5.35295684523809
2017-01-26,6.8263125,9.6067875,7.96410625,6.2807875,6.03090677083333,6.29364416666667,6.23340694444444,6.12105595238095
2017-01-27,5.041645833,2.8500375,6.2284125,6.25941666666667,5.4231,5.39473291666667,5.71970972222222,5.75006845238095
2017-01-28,4.059833333,2.03069166666667,2.44036458333334,4.82917222222222,5.20223541666667,4.74461833333333,4.834059375,5.19270714285714
2017-01-29,3.773604167,1.7445,1.88759583333333,2.20840972222222,4.05800416666667,4.51068833333333,4.24459861111111,4.39269375
2017-01-30,2.868395833,-1.39745833333333,0.173520833333335,0.79257777777778,1.30694270833333,2.96691166666667,3.52599722222222,3.43859047619048
2017-01-31,1.693416667,0.450654166666667,-0.473402083333331,0.265898611111112,0.707096875000002,1.135685,2.54753541666667,3.0866625
2017-02-01,3.157520833,3.72150625,2.08608020833333,0.924900694444446,1.12980052083333,1.30997875,1.56665520833333,2.71524553571429
2017-02-02,4.109895833,3.78050625,3.75100625,2.65088888888889,1.63880208333333,1.65994166666667,1.72173333333333,1.88291964285714
2017-02-03,NA,-1.86614285714286,0.95718169642857,1.87862321428571,1.52163095238095,0.937813095238095,1.07226091269841,1.20917959183674
2017-02-04,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-05,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-06,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-07,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-08,NA,NA,NA,NA,NA,NA,NA,NA
2017-02-09,NA,-2.16552666666667,NA,NA,NA,NA,NA,NA
2017-02-10,0.9165625,-4.25156458333333,-3.208545625,NA,NA,NA,NA,NA
2017-02-11,2.769604167,5.91590416666667,0.83216979166667,-0.16706236111111,NA,NA,NA,NA
2017-02-12,6.468270833,8.47188125,7.19389270833334,3.37874027777778,1.99267354166667,NA,NA,NA
2017-02-13,4.704208333,4.7619375,6.616909375,6.38324097222222,3.72453958333333,2.54652633333333,NA,NA
2017-02-14,2.694833333,0.960125,2.86103125,4.73131458333333,5.02746197916667,3.17165666666667,2.28212611111111,NA
2017-02-15,3.348416667,3.44297708333333,2.20155104166667,3.05501319444444,4.40923020833333,4.710565,3.21687673611111,2.44796196428571
2017-02-16,2.196375,0.109072916666667,1.776025,1.50405833333333,2.318528125,3.54919875,3.94364965277778,2.77290476190476
2017-02-17,1.818729167,0.575208333333333,0.342140625,1.37575277777778,1.27184583333333,1.96986416666667,3.05353368055555,3.46244375
2017-02-18,4.3210625,9.09808125,4.83664479166667,3.2607875,3.30633489583333,2.83709291666667,3.15790034722222,3.91704047619048
2017-02-19,8.402104167,13.3098083333333,11.2039447916667,7.66103263888888,5.77304270833333,5.30702958333333,4.5825454861111,4.60817291666666
2017-02-20,7.3969375,8.46431041666667,10.887059375,10.2907333333333,7.86185208333333,6.31129624999999,5.83324305555555,5.13708333333333
2017-02-21,7.032333333,8.44690833333333,8.455609375,10.0736756944444,9.82977708333333,7.97886333333333,6.66723159722222,6.2066238095238
2017-02-22,8.145125,11.5648291666667,10.00586875,9.49201597222223,10.4464640625,10.1767875,8.57652430555556,7.36688839285714
2017-02-23,10.2060625,14.71458125,13.1397052083333,11.5754395833333,10.7976572916667,11.3000875,10.9330864583333,9.45338958333333
2017-02-24,11.55154167,15.7105229166667,15.2125520833333,13.9966444444445,12.6092104166667,11.7802304166667,12.0351600694444,11.6155773809524
2017-02-25,12.07475,15.389275,15.5498989583334,15.2714597222222,14.3448020833334,13.1652233333333,12.3817378472222,12.5143193452381
2017-02-26,6.760708333,3.29571875,9.342496875,11.4651722222222,12.2775244791667,12.1349854166667,11.5203059027778,11.0837351190476
2017-02-27,4.9454375,4.35045208333333,3.82308541666667,7.67848194444444,9.68649218750001,10.69211,10.8375631944445,10.4960410714286
2017-02-28,6.948583333,9.87606041666667,7.11325625,5.84074375,8.2278765625,9.72440583333334,10.5561017361111,10.7002056547619
2017-03-01,10.02389583,14.0536125,11.9648364583333,9.42670833333333,7.8939609375,9.39302375,10.4459402777778,11.0557461309524
2017-03-02,8.878375,8.77277916666667,11.4131958333333,10.9008173611111,9.26322604166667,8.06972458333333,9.28964965277778,10.2069172619048
2017-03-03,5.009770833,0.776839583333333,4.774809375,7.86774375,8.36982291666667,7.56594875,6.85424375,8.07353392857143
2017-03-04,2.6770625,-1.663275,-0.443217708333334,2.62878125,5.4849890625,6.36320333333333,6.02774479166667,5.63745535714286
2017-03-05,1.89106383,-2.54159347826087,-2.10243423913044,-1.14267629830918,1.33618756793478,3.87967255434783,4.87907053140097,4.80355361024845
2017-03-06,2.8171875,2.40885833333333,-0.0663675724637698,-0.59867004830918,-0.254792640398552,1.55072172101449,3.63453685084541,4.52618307453416
2017-03-07,6.101916667,9.83224375,6.12055104166667,3.23316953502415,2.00905840126812,1.76261463768116,2.93097539251208,4.51992355072464
2017-03-08,8.6943125,11.824775,10.828509375,8.02195902777778,5.38107090126812,3.97220172101449,3.4396413647343,4.20151819358178
2017-03-09,8.180854167,13.10358125,12.464178125,11.5868666666667,9.29236458333333,6.92557297101449,5.49409830917874,4.82020420548654
2017-03-10,6.988770833,5.06054375,9.0820625,9.9963,9.9552859375,8.44600041666667,6.61473476751208,5.43216194358178
2017-03-11,3.109041667,-1.61611875,1.7222125,5.51600208333333,7.0931953125,7.641005,6.76898055555556,5.43889855072464
